tenant,decision_id,object_type,endpoint_label_hash,endpoint_label,unresolved_endpoint_occurrences,affected_relationship_rows,first_source_row_number,proposed_decision_required,allowed_decision_one,allowed_decision_two,blocked_decision,hard_gate_required_before_write,report_only
tenant-04,sdg-f518ab4003ad2796,data_asset,f518ab4003ad2796,,1,1,75,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-f6d75388fc5d8128,data_asset,f6d75388fc5d8128,,1,1,77,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-f6fd79d7b5b49e8a,data_asset,f6fd79d7b5b49e8a,,1,1,109,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-fc70812b8596f92e,data_asset,fc70812b8596f92e,,1,1,160,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-fdb784300a6d8772,data_asset,fdb784300a6d8772,,1,1,53,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-037246b9f6a977de,program_initiative,037246b9f6a977de,,1,1,343,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-24133035f01f3409,program_initiative,24133035f01f3409,,1,1,298,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-295ed6c2d7215ded,program_initiative,295ed6c2d7215ded,,1,1,347,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-2eb14dae7af6c3cf,program_initiative,2eb14dae7af6c3cf,,1,1,348,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-3a97b047d658b590,program_initiative,3a97b047d658b590,,1,1,321,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-3eb71493e913cb51,program_initiative,3eb71493e913cb51,,1,1,330,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-3ef870867face672,program_initiative,3ef870867face672,,1,1,359,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-526bd4750ac593b8,program_initiative,526bd4750ac593b8,,1,1,315,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-5bbb07e403bd6687,program_initiative,5bbb07e403bd6687,,1,1,292,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-66bda6808e76edba,program_initiative,66bda6808e76edba,,1,1,309,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-71d8d1c8bc71b7b6,program_initiative,71d8d1c8bc71b7b6,,1,1,332,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-7e255bb5a326e0cd,program_initiative,7e255bb5a326e0cd,,1,1,363,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-8fd411fb32bc4c59,program_initiative,8fd411fb32bc4c59,,1,1,337,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-a10439fc1024e722,program_initiative,a10439fc1024e722,,1,1,305,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-a76eb4c91093b7f5,program_initiative,a76eb4c91093b7f5,,1,1,325,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-b328fd1d392823c4,program_initiative,b328fd1d392823c4,,1,1,357,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-b359ee9c4350778d,program_initiative,b359ee9c4350778d,,1,1,364,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-c383dd883269ddd0,program_initiative,c383dd883269ddd0,,1,1,352,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-c89cea8047d7ec45,program_initiative,c89cea8047d7ec45,,1,1,294,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-da694f1d21345859,program_initiative,da694f1d21345859,,1,1,287,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-dd28319696eb6138,program_initiative,dd28319696eb6138,,1,1,336,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-fff1c052056c6fcb,program_initiative,fff1c052056c6fcb,,1,1,320,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-0131dff64c55ffbf,risk_control,0131dff64c55ffbf,,1,1,289,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-3292bafdba4d9f8f,risk_control,3292bafdba4d9f8f,,1,1,354,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-43a4b150237f881b,risk_control,43a4b150237f881b,,1,1,322,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-49fa1a8400939d72,risk_control,49fa1a8400939d72,,1,1,306,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-6ebc637a2a73ea49,risk_control,6ebc637a2a73ea49,,1,1,339,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-81ba92607346ba0b,risk_control,81ba92607346ba0b,,1,1,317,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-9980b7ab0b482b3b,risk_control,9980b7ab0b482b3b,,1,1,295,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-9a9604d064fbb833,risk_control,9a9604d064fbb833,,1,1,300,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-a73011bda40fb0af,risk_control,a73011bda40fb0af,,1,1,344,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-b48bd7497dc5132d,risk_control,b48bd7497dc5132d,,1,1,312,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-b6baa137225768a4,risk_control,b6baa137225768a4,,1,1,333,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-df90b2a4566c7a03,risk_control,df90b2a4566c7a03,,1,1,360,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-f927902054ee823f,risk_control,f927902054ee823f,,1,1,327,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-fdb44c269d84791d,risk_control,fdb44c269d84791d,,1,1,365,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-fe025e74288caf19,risk_control,fe025e74288caf19,,1,1,349,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-002273e43f95810e,vendor_contract,002273e43f95810e,,1,1,279,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-2256dfc761ab44f4,vendor_contract,2256dfc761ab44f4,,1,1,271,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-3d85c243a0291d50,vendor_contract,3d85c243a0291d50,,1,1,278,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-04,sdg-3db502b6f0cdb3d2,vendor_contract,3db502b6f0cdb3d2,,1,1,270,catalogue-object-from-real-evidence-or-correct-edge-type-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,correct_relationship_endpoint_type_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
